butterfly,host_species,host_family
Clossiana_thore,Viola selkirkii,Violaceae
Clossiana_thore,Viola,Violaceae
Clossiana_thore,Viola canina,Violaceae
Clossiana_thore,Viola palustris,Violaceae
Clossiana_titania,Trollius ledebouri,Ranunculaceae
Clossiana_titania,Filipendula ulmaria,Rosaceae
Clossiana_titania,Vaccinium scoparium,Ericaceae
Clossiana_titania,Polygonum bistorta,Polygonaceae
Clossiana_titania,Viola adunca,Violaceae
Clossiana_titania,Salix arctophila,Salicaceae
Clossiana_titania,Dryas integrifolia,Rosaceae
Clossiana_titania,Salix arctica,Salicaceae
Clossiana_titania,Salix,Salicaceae
Clossiana_titania,Trollius laxus,Ranunculaceae
Clossiana_titania,Polygonum viviparum,Polygonaceae
Clossiana_titania,Salix reticulata,Salicaceae
Clossiana_titania,Viola,Violaceae
Clossiana_titania,Vaccinium angustifolium,Ericaceae
Clossiana_titania,Salix herbacea,Salicaceae
Clossiana_titania,Viola mirabilis,Violaceae
Clossiana_titania,Polygonum,Polygonaceae
Clossiana_titania,Viola macloskeyi,Violaceae
Clossiana_titania,Polygonum bistortoides,Polygonaceae
Coelites_euptychioides,Calamus,Palmae
Coenonympha_arcania,Melica ciliata,Gramineae
Coenonympha_arcania,Melica minuta,Gramineae
Coenonympha_arcania,Bromus,Gramineae
Coenonympha_arcania,Festuca,Gramineae
Coenonympha_arcania,Melica,Gramineae
Coenonympha_arcania,Melica nutans,Gramineae
Coenonympha_arcania,Poa,Gramineae
Coenonympha_dorus,,Gramineae
Coenonympha_dorus,Brachypodium retusum,Gramineae
Coenonympha_dorus,Agrostis stolonifera,Gramineae
Coenonympha_dorus,Festuca ovina,Gramineae
Coenonympha_dorus,Agrostis,Gramineae
Coenonympha_dorus,Carex hallerana,Cyperaceae
Coenonympha_dorus,Stipa offneri,Gramineae
Coenonympha_glycerion,,Gramineae
Coenonympha_glycerion,Briza media,Gramineae
Coenonympha_glycerion,Poa trivialis,Gramineae
Coenonympha_glycerion,Poa annua,Gramineae
Coenonympha_glycerion,Melica ciliata,Gramineae
Coenonympha_glycerion,Cynosurus cristatus,Gramineae
Coenonympha_glycerion,Briza,Gramineae
Coenonympha_glycerion,Agrostis stolonifera,Gramineae
Coenonympha_glycerion,Bromus,Gramineae
Coenonympha_glycerion,Festuca,Gramineae
Coenonympha_glycerion,Melica,Gramineae
Coenonympha_glycerion,Melica nutans,Gramineae
Coenonympha_glycerion,Cynosurus,Gramineae
Coenonympha_glycerion,Brachypodium,Gramineae
Coenonympha_glycerion,Deschampsia cespitosa,Gramineae
Coenonympha_glycerion,Brachypodium sylvaticum,Gramineae
Coenonympha_glycerion,Poa,Gramineae
Coenonympha_hero,,Cyperaceae
Coenonympha_hero,Cuviera,Rubiaceae
Coenonympha_hero,Hordelymus europaeus,Gramineae
Coenonympha_hero,Elymus,Gramineae
Coenonympha_hero,Elymus arenarius,Gramineae
Coenonympha_oedippus,,Cyperaceae
Coenonympha_oedippus,Carex arenaria,Cyperaceae
Coenonympha_oedippus,Iris pseudacorus,Iridaceae
Coenonympha_oedippus,Briza,Gramineae
Coenonympha_oedippus,Carex,Cyperaceae
Coenonympha_oedippus,Bromus,Gramineae
Coenonympha_oedippus,Festuca,Gramineae
Coenonympha_oedippus,Lolium,Gramineae
Coenonympha_oedippus,Brachypodium,Gramineae
Coenonympha_oedippus,Carex gaudichaudiana,Cyperaceae
Coenonympha_oedippus,Poa,Gramineae
Coenonympha_pamphilus,,Gramineae
Coenonympha_pamphilus,Nardus stricta,Gramineae
Coenonympha_pamphilus,Poa annua,Gramineae
Coenonympha_pamphilus,Cynosurus cristatus,Gramineae
Coenonympha_pamphilus,Anthoxanthum odoratum,Gramineae
Coenonympha_pamphilus,Lolium pratense,Gramineae
Coenonympha_pamphilus,Festuca,Gramineae
Coenonympha_pamphilus,Anthoxanthum,Gramineae
Coenonympha_pamphilus,Poa nemoralis,Gramineae
Coenonympha_pamphilus,Deschampsia cespitosa,Gramineae
Coenonympha_pamphilus,Deschampsia flexuosa,Gramineae
Coenonympha_pamphilus,Poa,Gramineae
Coenonympha_tullia,,Gramineae
Coenonympha_tullia,Eriophorum vaginatum,Cyperaceae
Coenonympha_tullia,Carex,Cyperaceae
Coenonympha_tullia,Lolium pratense,Gramineae
Coenonympha_tullia,Agrostis,Gramineae
Coenonympha_tullia,Stipa,Gramineae
Coenonympha_tullia,Eriophorum latifolium,Cyperaceae
Coenonympha_tullia,Festuca,Gramineae
Coenonympha_tullia,Poa pratensis,Gramineae
Coenonympha_tullia,Eriophorum angustifolium,Cyperaceae
Coenonympha_tullia,Rhynchospora alba,Cyperaceae
Coenonympha_tullia,Sesleria,Gramineae
Colias_behrii,Salix,Salicaceae
Colias_behrii,Vaccinium cespitosum,Ericaceae
Colias_behrii,Gentiana newberryi,Gentianaceae
Colias_christina,Astragalus trichopodus,Fabaceae
Colias_christina,Trifolium,Fabaceae
Colias_croceus,Medicago sativa,Fabaceae
Colias_croceus,Lotus corniculatus,Fabaceae
Colias_croceus,Trifolium,Fabaceae
Colias_electo,Sesbania,Fabaceae
Colias_electo,Ricinus,Euphorbiaceae
Colias_electo,Robinia,Fabaceae
Colias_electo,Vicia,Fabaceae
Colias_electo,Medicago sativa,Fabaceae
Colias_electo,Phaseolus,Fabaceae
Colias_electo,Trifolium,Fabaceae
Colias_electo,Medicago,Fabaceae
Colias_electo,Ricinus communis,Euphorbiaceae
Colias_electo,Oxalis,Oxalidaceae
Colias_electo,Cassia,Fabaceae
Colias_erate,Medicago polymorpha,Fabaceae
Colias_erate,Trifolium pratense,Fabaceae
Colias_erate,Astragalus sinicus,Fabaceae
Colias_erate,Medicago sativa,Fabaceae
Colias_erate,Melilotus officinalis,Fabaceae
Colias_erate,Lotus australis,Fabaceae
Colias_erate,Trifolium repens,Fabaceae
Colias_erate,Glycyrrhiza korshinskyi,Fabaceae
Colias_erate,Glycine max,Fabaceae
Colias_erate,Medicago,Fabaceae
Colias_erate,Trifolium,Fabaceae
Colias_erate,Lotus corniculatus,Fabaceae
Colias_erate,Parochetus communis,Fabaceae
Colias_eurytheme,Astragalus flexuosus,Fabaceae
Colias_eurytheme,Astragalus drummondii,Fabaceae
Colias_eurytheme,Astragalus trichopodus,Fabaceae
Colias_eurytheme,Astragalus plattensis,Fabaceae
Colias_eurytheme,Astragalus,Fabaceae
Colias_eurytheme,Glycyrrhiza lepidota,Fabaceae
Colias_eurytheme,Lathyrus jepsonii,Fabaceae
Colias_eurytheme,Lathyrus lanszwertii,Fabaceae
Colias_eurytheme,Lotus grandiflorus,Fabaceae
Colias_eurytheme,Astragalus alpinus,Fabaceae
Colias_eurytheme,Astragalus racemosus,Fabaceae
Colias_eurytheme,Astragalus crassicarpus,Fabaceae
Colias_eurytheme,Astragalus bisulcatus,Fabaceae
Colias_eurytheme,Lotus crassifolius,Fabaceae
Colias_eurytheme,Coronilla,Fabaceae
Colias_eurytheme,Astragalus whitneyi,Fabaceae
Colias_eurytheme,Glycine max,Fabaceae
Colias_eurytheme,Lotus scoparius,Fabaceae
Colias_eurytheme,Baptisia,Fabaceae
Colias_eurytheme,Lotus strigosus,Fabaceae
Colias_eurytheme,Lespedeza,Fabaceae
Colias_eurytheme,Arachis hypogaea,Fabaceae
Colias_eurytheme,Cassia,Fabaceae
Colias_eurytheme,Astragalus crotalariae,Fabaceae
Colias_eurytheme,Cucumis melo,Cucurbitaceae
Colias_hecla,Salix arctica,Salicaceae
Colias_hecla,Lupinus arcticus,Fabaceae
Colias_hecla,Hedysarum alpinum,Fabaceae
Colias_hecla,Astragalus,Fabaceae
Colias_hecla,Astragalus americanus,Fabaceae
Colias_hecla,Astragalus alpinus,Fabaceae
Colias_hecla,Astragalus eucosmus,Fabaceae
Colias_hecla,Hedysarum boreale,Fabaceae
Colias_hyale,,Fabaceae
Colias_hyale,Medicago sativa,Fabaceae
Colias_hyale,Trifolium,Fabaceae
Colias_hyale,Vicia cracca,Fabaceae
Colias_hyperborea,Astragalus alpinus,Fabaceae
Colias_interior,Vaccinium myrtilloides,Ericaceae
Colias_interior,Vaccinium corymbosum,Ericaceae
Colias_interior,Vaccinium angustifolium,Ericaceae
Colias_interior,Vaccinium,Ericaceae
Colias_interior,Vaccinium cespitosum,Ericaceae
Colias_interior,Vaccinium crassifolium,Ericaceae
Colias_interior,Vaccinium pallidum,Ericaceae
Colias_meadii,Vicia americana,Fabaceae
Colias_meadii,Oxytropis deflexa,Fabaceae
Colias_meadii,Trifolium parryi,Fabaceae
Colias_meadii,Astragalus alpinus,Fabaceae
Colias_meadii,Trifolium dasyphyllum,Fabaceae
Colias_meadii,Trifolium nanum,Fabaceae
Colias_palaeno,Vaccinium cespitosum,Ericaceae
Colias_palaeno,Vaccinium uliginosum,Ericaceae
Colias_pelidne,Vaccinium,Ericaceae
Colias_pelidne,Gaultheria humifusa,Ericaceae
Colias_philodice,Trifolium aureum,Fabaceae
Colias_philodice,Medicago polymorpha,Fabaceae
Colias_philodice,Baptisia tinctoria,Fabaceae
Colias_philodice,Vicia americana,Fabaceae
Colias_philodice,Astragalus plattensis,Fabaceae
Colias_philodice,Trifolium longipes,Fabaceae
Colias_philodice,Robinia pseudoacacia,Fabaceae
Colias_philodice,Astragalus adsurgens,Fabaceae
Colias_philodice,Trifolium pratense,Fabaceae
Colias_philodice,Lathyrus lanszwertii,Fabaceae
Colias_philodice,Medicago sativa,Fabaceae
Colias_philodice,Trifolium hybridum,Fabaceae
Colias_philodice,Lupinus perennis,Fabaceae
Colias_philodice,Astragalus crassicarpus,Fabaceae
Colias_philodice,Hedysarum boreale,Fabaceae
Colias_philodice,Caragana,Fabaceae
Colias_philodice,Pisum sativum,Fabaceae
Colias_philodice,Melilotus officinalis,Fabaceae
Colias_philodice,Trifolium repens,Fabaceae
Colias_philodice,Glycine max,Fabaceae
Colias_philodice,Lotus,Fabaceae
Colias_philodice,Astragalus miser,Fabaceae
Colias_philodice,Cytisus,Fabaceae
Colias_philodice,Trifolium,Fabaceae
Colias_philodice,Thermopsis rhombifolia,Fabaceae
Colias_philodice,Vicia cracca,Fabaceae
Colobura_dirce,Eucalyptus,Myrtaceae
Colobura_dirce,Cecropia obtusifolia,Cecropiaceae
Colobura_dirce,Cassia fistula,Fabaceae
Colobura_dirce,Coffea,Rubiaceae
Colobura_dirce,Cecropia peltata,Cecropiaceae
Colobura_dirce,Inga,Fabaceae
Colobura_dirce,Cecropia,Cecropiaceae
Colobura_dirce,Cabralea canjerana,Meliaceae
Colobura_dirce,Cecropia pachystachya,Cecropiaceae
Colobura_dirce,Cassia,Fabaceae
Colobura_dirce,Cabralea,Meliaceae
Colobura_dirce,Musa nana,Musaceae
Colotis_hetaera,Boscia,Capparaceae
Colotis_hetaera,Ritchiea,Capparaceae
Colotis_hetaera,Capparis,Capparaceae
Colotis_hetaera,Maerua,Capparaceae
Consul_fabius,Casearia,Flacourtiaceae
Consul_fabius,Piper swartzianum,Piperaceae
Consul_fabius,Piper umbellatum,Piperaceae
Consul_fabius,Piper,Piperaceae
Consul_fabius,Piper reticulatum,Piperaceae
Consul_fabius,Piper auritum,Piperaceae
Consul_fabius,Piper peltatum,Piperaceae
Consul_fabius,Piper marginatum,Piperaceae
Consul_fabius,Piper gaudichaudianum,Piperaceae
Consul_fabius,Piper amalago,Piperaceae
Consul_fabius,Piper hispidum,Piperaceae
Coreana_raphaelis,,Oleaceae
Coreana_raphaelis,Fraxinus chinensis,Oleaceae
Coreana_raphaelis,Fraxinus lanuginosa,Oleaceae
Coreana_raphaelis,Fraxinus mandschurica,Oleaceae
Cressida_cressida,Aristolochia linnemannii,Aristolochiaceae
Cressida_cressida,Aristolochia pubera,Aristolochiaceae
Cressida_cressida,Aristolochia acuminata,Aristolochiaceae
Cupha_erymanthis,,Flacourtiaceae
Cupha_erymanthis,Scolopia crenata,Flacourtiaceae
Cupha_erymanthis,Flacourtia,Flacourtiaceae
Cupha_erymanthis,Photinia benthamiana ?,Rosaceae
Cupha_erymanthis,Glochidion eriocarpum,Euphorbiaceae
Cupha_erymanthis,Xylosma racemosa,Flacourtiaceae
Cupha_erymanthis,Flacourtia montana,Flacourtiaceae
Cupha_erymanthis,Scolopia oldhami,Flacourtiaceae
Cupha_erymanthis,Salix babylonica,Salicaceae
Cupha_erymanthis,Homalium cochinchinensis,Flacourtiaceae
Cupha_erymanthis,Scolopia chinensis,Flacourtiaceae
Cupha_erymanthis,Lepisanthes rubiginosum,Sapindaceae
Cupha_erymanthis,Scolopia saeva,Flacourtiaceae
Cupha_erymanthis,Flacourtia ramontchii,Flacourtiaceae
Cupha_erymanthis,Flacourtia rukam,Flacourtiaceae
Cupha_prosope,Scolopia braunii,Flacourtiaceae
Cupha_prosope,Flacourtia jangomas,Flacourtiaceae
Cupha_prosope,Xylosma ovatum,Flacourtiaceae
Cupha_prosope,Breynia oblongifolia,Euphorbiaceae
Cupido_minimus,,Fabaceae
Cupido_minimus,Astragalus alpinus,Fabaceae
Cupido_minimus,Anthyllis vulneraria,Fabaceae
Cupido_minimus,Oxytropis campestris,Fabaceae
Cupido_minimus,Colutea arborescens,Fabaceae
Cupido_minimus,Lotus corniculatus,Fabaceae
Curetis_acuta,,Fabaceae
Curetis_acuta,Millettia reticulata,Fabaceae
Curetis_acuta,Pueraria montana,Fabaceae
Curetis_bulis,,Fabaceae
Curetis_bulis,Desmodium oojeinense,Fabaceae
Curetis_bulis,Pueraria phaseoloides,Fabaceae
Curetis_bulis,Pongamia pinnata,Fabaceae
Cyaniris_semiargus,,Plumbaginaceae
Cyaniris_semiargus,Trifolium pratense,Fabaceae
Cyaniris_semiargus,Trifolium medium,Fabaceae
Cyaniris_semiargus,Trifolium spadiceum,Fabaceae
Cyaniris_semiargus,Vicia cracca,Fabaceae
Cyclargus_ammon,,Fabaceae
Cyllopsis_gemma,Cynodon dactylon,Gramineae
Cyllopsis_pertepida,Cynodon dactylon,Gramineae
Cyllopsis_pertepida,Poa pratensis,Gramineae
Cymothoe_caenis,Rawsonia,Flacourtiaceae
Cymothoe_caenis,Caloncoba glauca,Flacourtiaceae
Cymothoe_caenis,Rawsonia lucida,Flacourtiaceae
Cymothoe_caenis,Caloncoba welwitschii,Flacourtiaceae
Cymothoe_caenis,Caloncoba,Flacourtiaceae
Cymothoe_caenis,Uapaca staudtii,Euphorbiaceae
Cymothoe_caenis,Uapaca,Euphorbiaceae
Cymothoe_caenis,Rawsonia usambarensis,Flacourtiaceae
Cyrestis_thyodamas,Ficus eximia,Moraceae
Cyrestis_thyodamas,Ficus wightiana,Moraceae
Cyrestis_thyodamas,Ficus religiosa,Moraceae
Cyrestis_thyodamas,Ficus carica,Moraceae
Cyrestis_thyodamas,Ficus erecta,Moraceae
Cyrestis_thyodamas,Ficus krishnae,Moraceae
Cyrestis_thyodamas,Ficus septica,Moraceae
Cyrestis_thyodamas,Ficus racemosa,Moraceae
Cyrestis_thyodamas,Ficus tinctoria,Moraceae
Cyrestis_thyodamas,Ficus ampelas,Moraceae
Cyrestis_thyodamas,Ficus benghalensis,Moraceae
Cyrestis_thyodamas,Ficus virens,Moraceae
Cyrestis_thyodamas,Ficus virgata,Moraceae
Cyrestis_thyodamas,Ficus variegata,Moraceae
Cyrestis_thyodamas,Ficus formosana,Moraceae
Cyrestis_thyodamas,Ficus microcarpa,Moraceae
Cyrestis_thyodamas,Ficus superba,Moraceae
Cyrestis_thyodamas,Ficus neriifolia,Moraceae
Cyrestis_thyodamas,Ficus sarmentosa,Moraceae
Cyrestis_thyodamas,Ficus vasculosa,Moraceae
Cyrestis_thyodamas,Ficus pumila,Moraceae
Cyrestis_thyodamas,Ficus,Moraceae
Damora_sagana,Viola uniflora,Violaceae
Damora_sagana,Viola,Violaceae
Danaus_chrysippus,,Asclepiadaceae
Danaus_chrysippus,Aspidoglossum,Asclepiadaceae
Danaus_chrysippus,Asclepias semilunata,Asclepiadaceae
Danaus_chrysippus,Asclepias reflexa,Asclepiadaceae
Danaus_chrysippus,Asclepias physocarpa,Asclepiadaceae
Danaus_chrysippus,Asclepias swynnertonii,Asclepiadaceae
Danaus_chrysippus,Asclepias coarctata,Asclepiadaceae
Danaus_chrysippus,Asclepias cancellata,Asclepiadaceae
Danaus_chrysippus,Asclepias lineolata,Asclepiadaceae
Danaus_chrysippus,Asclepias fulva,Asclepiadaceae
Danaus_chrysippus,Asclepias kaessneri,Asclepiadaceae
Danaus_chrysippus,Asclepias,Asclepiadaceae
Danaus_chrysippus,Antirrhinum,Scrophulariaceae
Danaus_chrysippus,Asclepias curassavica,Asclepiadaceae
Danaus_chrysippus,Asclepias syriaca,Asclepiadaceae
Danaus_chrysippus,Asclepias stenophylla,Asclepiadaceae
Danaus_chrysippus,Asclepias scabrifolia,Asclepiadaceae
Danaus_eresimus,Calotropis procera,Asclepiadaceae
Danaus_eresimus,Cynanchum undulatum,Asclepiadaceae
Danaus_eresimus,Cynanchum racemosum,Asclepiadaceae
Danaus_eresimus,Sarcostemma clausum,Asclepiadaceae
Danaus_eresimus,Asclepias curassavica,Asclepiadaceae
Danaus_eresimus,Spigelia anthelmia,Loganiaceae
Danaus_erippus,Calotropis procera,Asclepiadaceae
Danaus_erippus,Araujia sericifera,Asclepiadaceae
Danaus_erippus,Araujia sericofera,Asclepiadaceae
Danaus_erippus,Morrenia odorata,Asclepiadaceae
Danaus_erippus,Persea americana,Lauraceae
Danaus_erippus,Asclepias curassavica,Asclepiadaceae
Danaus_erippus,Hoya carnosa,Asclepiadaceae
Danaus_erippus,Oxypetalum coeruleum,Asclepiadaceae
Danaus_genutia,Cynanchum dalhousiae,Asclepiadaceae
Danaus_genutia,Telosma cordata,Asclepiadaceae
Danaus_genutia,Cynanchum boudieri,Asclepiadaceae
Danaus_genutia,Cynanchum liukiuense,Asclepiadaceae
Danaus_genutia,Tylophora cissoides,Asclepiadaceae
Danaus_genutia,Marsdenia tinctoria,Asclepiadaceae
Danaus_genutia,Vincetoxicum tanakae,Asclepiadaceae
Danaus_genutia,Cynanchum lanhsuense,Asclepiadaceae
Danaus_genutia,Oxystelma pulchellum,Asclepiadaceae
Danaus_genutia,Raphistemma lemma,Asclepiadaceae
Danaus_genutia,Cynanchum formosanum,Asclepiadaceae
Danaus_genutia,Calotropis gigantea,Asclepiadaceae
Danaus_genutia,Stephanotis floribunda,Asclepiadaceae
Danaus_genutia,Ceropegia intermedia,Asclepiadaceae
Danaus_genutia,Marsdenia formosana,Asclepiadaceae
Danaus_genutia,Asclepias curassavica,Asclepiadaceae
Danaus_genutia,Gymnema,Asclepiadaceae
Danaus_genutia,Marsdenia tomentosa,Asclepiadaceae
Danaus_genutia,Graphistemma pictum,Asclepiadaceae
Danaus_gilippus,,Asclepiadaceae
Danaus_gilippus,Asclepias erosa,Asclepiadaceae
Danaus_gilippus,Asclepias asperula,Asclepiadaceae
Danaus_gilippus,Asclepias incarnata,Asclepiadaceae
Danaus_gilippus,Asclepias subulata,Asclepiadaceae
Danaus_gilippus,Asclepias humistrata,Asclepiadaceae
Danaus_gilippus,Asclepias nivea,Asclepiadaceae
Danaus_gilippus,Macroscepis hirsuta,Asclepiadaceae
Danaus_gilippus,Gonolobus,Asclepiadaceae
Danaus_gilippus,Asclepias fascicularis,Asclepiadaceae
Danaus_gilippus,Asclepias tuberosa,Asclepiadaceae
Danaus_gilippus,Asclepias,Asclepiadaceae
Danaus_gilippus,Asclepias linearis,Asclepiadaceae
Danaus_gilippus,Asclepias amplexicaulis,Asclepiadaceae
Danaus_gilippus,Asclepias curassavica,Asclepiadaceae
Danaus_gilippus,Cynanchum angustifolium,Asclepiadaceae
Danaus_gilippus,Calotropis procera,Asclepiadaceae
Danaus_gilippus,Asclepias albicans,Asclepiadaceae
Danaus_gilippus,Ibatia quinquelobata,Asclepiadaceae
Danaus_gilippus,Asclepias nivea ?,Asclepiadaceae
Danaus_plexippus,,Asclepiadaceae
Danaus_plexippus,Asclepias asperula,Asclepiadaceae
Danaus_plexippus,Asclepias californica,Asclepiadaceae
Danaus_plexippus,Araujia sericifera,Asclepiadaceae
Danaus_plexippus,Araujia sericofera,Asclepiadaceae
Danaus_plexippus,Asclepias cancellata,Asclepiadaceae
Danaus_plexippus,Asclepias,Asclepiadaceae
Danaus_plexippus,Asclepias amplexicaulis,Asclepiadaceae
Danaus_plexippus,Asclepias curassavica,Asclepiadaceae
Danaus_plexippus,Asclepias cordifolia,Asclepiadaceae
Danaus_plexippus,Apocynum androsaemifolium,Apocynaceae
Danaus_plexippus,Asclepias curtissii,Asclepiadaceae
Dasyophthalma_rusina,Bambusa,Gramineae
Dasyophthalma_rusina,Euterpe edulis,Palmae
Dasyophthalma_rusina,Bactris tomentosa,Palmae
Delias_baracasa,Loranthus,Loranthaceae
Delias_belisama,Santalum album,Santalaceae
Delias_belisama,Camellia sinensis,Theaceae
Delias_belisama,Coffea,Rubiaceae
Delias_belisama,Loranthus,Loranthaceae
Delias_belladonna,Dendrophthoe glabrescens,Loranthaceae
Delias_belladonna,Loranthus,Loranthaceae
Delias_belladonna,Dendrotrophe granulata,Santalaceae
Delias_belladonna,Oryctanthus florulentus,Loranthaceae
Delias_descombesi,Lagerstroemia tomentosa,Lythraceae
Delias_descombesi,Taxillus parasiticus,Loranthaceae
Delias_hyparete,Cocos nucifera,Palmae
Delias_hyparete,Dendrophthoe pentandra,Loranthaceae
Delias_hyparete,Annona muricata,Annonaceae
Delias_hyparete,Loranthus,Loranthaceae
Delias_hyparete,Dendrophthoe glabrescens,Loranthaceae
Delias_hyparete,Nephelium lappaceum,Sapindaceae
Delias_hyparete,Macrosolen cochinchinensis,Loranthaceae
Delias_hyparete,Averrhoa bilimbi,Oxalidaceae
Delias_hyparete,Impatiens,Balsaminaceae
Delias_hyparete,Senna siamea,Fabaceae
Delias_hyparete,Scurrula ferruginea,Loranthaceae
Delias_hyparete,Dendrophthoe falcata,Loranthaceae
Delias_hyparete,Annona squamosa,Annonaceae
Delias_hyparete,Loranthus yadoriki,Loranthaceae
Delias_hyparete,Loranthus parasiticus,Loranthaceae
Delias_hyparete,Viscum calcaratum,Viscaceae
Delias_hyparete,Santalum album,Santalaceae
Delias_hyparete,Theobroma cacao,Sterculiaceae
Delias_hyparete,Taxillus limprichtii,Loranthaceae
Delias_hyparete,Mangifera indica,Anacardiaceae
Delias_hyparete,Loranthus pentandrus,Loranthaceae
Delias_nais,Loranthus,Loranthaceae
Delias_pasithoe,Loranthus,Loranthaceae
Delias_pasithoe,Nauclea,Rubiaceae
Delias_pasithoe,Buddleja,Buddlejaceae
Delias_pasithoe,Dendrophthoe glabrescens,Loranthaceae
Delias_pasithoe,Camellia sinensis,Theaceae
Delias_pasithoe,Loranthus pentandrus,Loranthaceae
Delias_pasithoe,Loranthus yadoriki,Loranthaceae
Delias_pasithoe,Dendrotrophe frutescens,Santalaceae
Delias_pasithoe,Nauclea rotundifolia,Rubiaceae
Delias_pasithoe,Santalum album,Santalaceae
Delias_pasithoe,Loranthus parasiticus,Loranthaceae
Delias_pasithoe,Taxillus chinensis,Loranthaceae
Delias_pasithoe,Taxillus nigrans,Loranthaceae
Delias_pasithoe,Taxillus limprichtii,Loranthaceae
Delias_pasithoe,Taxillus parasiticus,Loranthaceae
Delias_pasithoe,Citrus maxima,Rutaceae
Dercas_verhuelli,Amphicarpaea bracteata,Fabaceae
Deudorix_antalus,,Umbelliferae
Deudorix_antalus,Dolichos,Fabaceae
Deudorix_antalus,Pisum sativum,Fabaceae
Deudorix_antalus,Quisqualis,Combretaceae
Deudorix_antalus,Schotia,Fabaceae
Deudorix_antalus,Cajanus cajan,Fabaceae
Deudorix_antalus,Capsicum,Solanaceae
Deudorix_antalus,Canavalia,Fabaceae
Deudorix_antalus,Sutherlandia,Fabaceae
Deudorix_antalus,Lablab purpureus,Fabaceae
Deudorix_antalus,Crotalaria juncea,Fabaceae
Deudorix_antalus,Crotalaria,Fabaceae
Deudorix_antalus,Phaseolus,Fabaceae
Deudorix_antalus,Phaseolus vulgaris,Fabaceae
Deudorix_antalus,Cardiospermum grandiflorum,Sapindaceae
Deudorix_antalus,Albizia chinensis,Fabaceae
Deudorix_antalus,Phaseolus lunatus,Fabaceae
Deudorix_antalus,Pisum,Fabaceae
Deudorix_epijarbas,,Sapindaceae
Deudorix_epijarbas,Macadamia,Proteaceae
Deudorix_epijarbas,Aesculus,Hippocastanaceae
Deudorix_epijarbas,Nephelium,Sapindaceae
Deudorix_epijarbas,Connarus,Connaraceae
Deudorix_epijarbas,Litchi,Sapindaceae
Deudorix_epijarbas,Dimocarpus longan,Sapindaceae
Deudorix_epijarbas,Nephelium mutabile,Sapindaceae
Deudorix_epijarbas,Harpullia,Sapindaceae
Deudorix_epijarbas,Punica,Lythraceae
Deudorix_epijarbas,Connarus ritchiei,Connaraceae
Deudorix_epijarbas,Nephelium lappaceum,Sapindaceae
Deudorix_epijarbas,Aesculus indica,Hippocastanaceae
Deudorix_epijarbas,Litchi chinensis,Sapindaceae
Deudorix_epijarbas,Punica granatum,Lythraceae
Deudorix_epijarbas,Sapindus trifoliatus,Sapindaceae
Diaethria_clymena,,Ulmaceae
Diaethria_clymena,Theobroma,Sterculiaceae
Diaethria_clymena,Trema lamarckianum,Ulmaceae
Diaethria_clymena,Trema micranthum,Ulmaceae
Dichorragia_nesimachus,Meliosma callicarpifolia,Meliosmaceae
Dichorragia_nesimachus,Meliosma fordii,Meliosmaceae
Dichorragia_nesimachus,Meliosma tenua,Meliosmaceae
Dichorragia_nesimachus,Meliosma myriantha,Meliosmaceae
Dichorragia_nesimachus,Meliosma simplicifolia,Meliosmaceae
Dichorragia_nesimachus,Meliosma rhoifolia,Meliosmaceae
Dichorragia_nesimachus,Meliosma rigida,Meliosmaceae
Dichorragia_nesimachus,Meliosma squamulata,Meliosmaceae
Dingana_dingana,,Gramineae
Dione_glycera,Passiflora alnifolia,Passifloraceae
Dione_glycera,Passiflora sanguinolenta,Passifloraceae
Dione_glycera,Passiflora edulis,Passifloraceae
Dione_juno,,Passifloraceae
Dione_juno,Passiflora cyanea,Passifloraceae
Dione_juno,Passiflora platyloba,Passifloraceae
Dione_juno,Passiflora malacophylla,Passifloraceae
Dione_juno,Passiflora mollissima,Passifloraceae
Dione_juno,Passiflora alata,Passifloraceae
Dione_juno,Passiflora salvadorensis,Passifloraceae
Dione_juno,Passiflora suberosa,Passifloraceae
Dione_juno,Passiflora caerulea,Passifloraceae
Dione_juno,Passiflora coccinea,Passifloraceae
Dione_juno,Passiflora speciosa,Passifloraceae
